PANEL	FILE	ID	HSQ	MODEL	N_SNP	N_cis	N_trans	MODELCV.R2	MODELCV.PV	PWAS.Z	PWAS.P	FDR	Bonferroni_p
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4867.15.wgt.RDat	seq.4867.15	0.0635	top1	1	1	0	0.035	3.5e-05	-0.257	0.798	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6380.23.wgt.RDat	seq.6380.23	0.421	lasso	15	0	15	0.49	4.1e-68	0.256	0.798	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15432.1.wgt.RDat	seq.15432.1	0.185	top1	1	0	1	0.16	7.1e-19	-0.255	0.799	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.11967.23.wgt.RDat	seq.11967.23	0.0675	blup	437	0	437	0.075	2.3e-09	0.254	0.8	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.19143.38.wgt.RDat	seq.19143.38	0.359	lasso	12	12	0	0.27	3e-32	-0.253	0.8	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20549.1.wgt.RDat	seq.20549.1	0.341	enet	28	0	28	0.31	9.5e-38	-0.252	0.801	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.22583.47.wgt.RDat	seq.22583.47	0.261	blup	878	0	878	0.11	4.6e-13	-0.252	0.801	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2973.15.wgt.RDat	seq.2973.15	0.432	lasso	17	17	0	0.35	6.3e-44	-0.252	0.801	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12381.26.wgt.RDat	seq.12381.26	0.0692	top1	1	1	0	0.089	6.3e-11	-0.249	0.803	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2813.11.wgt.RDat	seq.2813.11	0.0603	blup	1729	1729	0	0.031	9.5e-05	0.249	0.803	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21767.129.wgt.RDat	seq.21767.129	0.198	lasso	7	7	0	0.19	7.5e-23	-0.248	0.804	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5231.79.wgt.RDat	seq.5231.79	0.188	enet	62	62	0	0.045	3.4e-06	0.247	0.805	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.7268.12.wgt.RDat	seq.7268.12	0.0557	blup	469	0	469	0.056	2.2e-07	0.247	0.805	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8780.2.wgt.RDat	seq.8780.2	0.712	enet	56	0	56	0.49	5.5e-68	0.247	0.805	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9388.18.wgt.RDat	seq.9388.18	0.0668	top1	1	1	0	0.056	2.2e-07	0.246	0.805	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.16927.9.wgt.RDat	seq.16927.9	0.278	blup	5064	4887	177	0.14	2.9e-16	-0.246	0.806	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5066.134.wgt.RDat	seq.5066.134	0.278	enet	55	32	23	0.19	1.4e-22	-0.245	0.806	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21562.3.wgt.RDat	seq.21562.3	0.0924	blup	433	0	433	0.087	9.3e-11	0.244	0.807	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3212.30.wgt.RDat	seq.3212.30	0.605	lasso	26	26	0	0.45	5.2e-61	0.245	0.807	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4414.69.wgt.RDat	seq.4414.69	0.000499	top1	1	1	0	0.024	0.00061	0.244	0.807	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4979.34.wgt.RDat	seq.4979.34	0.25	enet	68	68	0	0.21	3.6e-25	0.245	0.807	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9074.6.wgt.RDat	seq.9074.6	0.0215	lasso	1	1	0	0.02	0.0016	-0.245	0.807	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.10046.55.wgt.RDat	seq.10046.55	0.506	lasso	5	0	5	0.42	9.3e-55	-0.243	0.808	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2855.49.wgt.RDat	seq.2855.49	0.028	top1	1	1	0	0.033	5.9e-05	0.241	0.81	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6935.123.wgt.RDat	seq.6935.123	0.0707	blup	375	0	375	0.067	1.6e-08	0.241	0.81	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9235.3.wgt.RDat	seq.9235.3	0.265	lasso	12	0	12	0.31	1e-37	-0.241	0.81	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.10816.150.wgt.RDat	seq.10816.150	0.498	lasso	8	7	1	0.48	6.8e-65	-0.239	0.811	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15476.6.wgt.RDat	seq.15476.6	0.502	lasso	23	23	0	0.45	5.2e-60	-0.239	0.811	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3858.5.wgt.RDat	seq.3858.5	0.602	top1	1	1	0	0.56	2e-81	-0.239	0.811	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4436.1.wgt.RDat	seq.4436.1	0.0682	blup	469	0	469	0.067	1.5e-08	0.239	0.811	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9314.9.wgt.RDat	seq.9314.9	0.13	lasso	3	3	0	0.087	1.1e-10	-0.24	0.811	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15622.13.wgt.RDat	seq.15622.13	0.0718	blup	583	583	0	0.013	0.0098	0.238	0.812	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17792.158.wgt.RDat	seq.17792.158	0.313	enet	43	0	43	0.41	4.1e-54	0.236	0.813	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18871.24.wgt.RDat	seq.18871.24	0.108	top1	1	1	0	0.092	3e-11	0.235	0.814	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5918.5.wgt.RDat	seq.5918.5	0.218	lasso	8	0	8	0.14	2.7e-16	-0.236	0.814	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8397.147.wgt.RDat	seq.8397.147	0.215	enet	23	0	23	0.15	3.8e-18	-0.233	0.815	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14032.2.wgt.RDat	seq.14032.2	0.195	blup	968	968	0	0.098	6.2e-12	-0.23	0.818	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9402.18.wgt.RDat	seq.9402.18	0.0818	top1	1	0	1	0.063	4.2e-08	-0.229	0.819	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.10833.64.wgt.RDat	seq.10833.64	0.126	enet	18	0	18	0.095	1.6e-11	-0.228	0.82	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15614.168.wgt.RDat	seq.15614.168	0.378	enet	58	53	5	0.2	2.2e-23	0.227	0.82	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18304.19.wgt.RDat	seq.18304.19	0.106	top1	1	0	1	0.075	2.2e-09	-0.228	0.82	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23018.4.wgt.RDat	seq.23018.4	0.109	enet	11	11	0	0.078	1.1e-09	-0.227	0.82	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23524.2.wgt.RDat	seq.23524.2	0.0473	top1	1	1	0	0.025	0.00043	-0.228	0.82	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2719.3.wgt.RDat	seq.2719.3	0.11	top1	1	0	1	0.07	7e-09	-0.227	0.82	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8280.238.wgt.RDat	seq.8280.238	0.0317	top1	1	1	0	0.044	4.2e-06	-0.228	0.82	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8842.16.wgt.RDat	seq.8842.16	0.0833	blup	979	979	0	0.023	0.00076	0.227	0.821	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23528.199.wgt.RDat	seq.23528.199	0.0885	enet	14	0	14	0.083	2.7e-10	-0.223	0.823	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.11246.3.wgt.RDat	seq.11246.3	0.316	enet	40	40	0	0.15	2.6e-17	0.222	0.824	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15556.49.wgt.RDat	seq.15556.49	0.0108	lasso	2	2	0	0.035	3.5e-05	-0.222	0.824	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18193.165.wgt.RDat	seq.18193.165	0.129	lasso	17	0	17	0.14	8.1e-17	-0.222	0.824	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.24970.117.wgt.RDat	seq.24970.117	0.04	top1	1	0	1	0.069	9.8e-09	0.223	0.824	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4549.78.wgt.RDat	seq.4549.78	0.318	enet	63	63	0	0.15	6.3e-18	0.223	0.824	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6425.87.wgt.RDat	seq.6425.87	0.104	enet	26	26	0	0.071	5.1e-09	-0.222	0.824	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17137.160.wgt.RDat	seq.17137.160	0.0802	lasso	6	0	6	0.076	1.8e-09	-0.22	0.826	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21704.8.wgt.RDat	seq.21704.8	0.693	top1	1	0	1	0.45	2.1e-60	0.219	0.826	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5648.28.wgt.RDat	seq.5648.28	0.239	lasso	9	9	0	0.16	7.8e-19	0.219	0.827	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12374.8.wgt.RDat	seq.12374.8	0.0453	blup	3174	3174	0	0.02	0.0016	-0.218	0.828	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.13731.14.wgt.RDat	seq.13731.14	0.292	blup	1685	1685	0	0.15	1.9e-17	0.215	0.83	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2515.14.wgt.RDat	seq.2515.14	0.221	lasso	17	17	0	0.069	9.4e-09	0.215	0.83	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3758.63.wgt.RDat	seq.3758.63	0.182	enet	103	71	32	0.13	6.6e-16	-0.215	0.83	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3316.58.wgt.RDat	seq.3316.58	0.277	enet	33	0	33	0.25	6.8e-30	-0.214	0.831	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23245.5.wgt.RDat	seq.23245.5	0.4	enet	48	0	48	0.21	1.3e-24	0.212	0.832	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.11405.150.wgt.RDat	seq.11405.150	0.0389	enet	13	13	0	0.018	0.0028	-0.211	0.833	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.16882.27.wgt.RDat	seq.16882.27	0.0911	enet	23	23	0	0.031	0.00011	-0.211	0.833	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8351.17.wgt.RDat	seq.8351.17	0.223	lasso	13	13	0	0.12	4.2e-14	-0.211	0.833	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12620.3.wgt.RDat	seq.12620.3	0.0399	top1	1	1	0	0.025	0.00043	0.21	0.834	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.13697.51.wgt.RDat	seq.13697.51	0.205	top1	1	1	0	0.13	6.4e-15	-0.208	0.835	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21891.31.wgt.RDat	seq.21891.31	0.276	enet	44	44	0	0.14	2.7e-16	0.209	0.835	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12963.1.wgt.RDat	seq.12963.1	0.0572	enet	22	22	0	0.042	7.3e-06	-0.208	0.836	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8065.245.wgt.RDat	seq.8065.245	0.0799	blup	3212	3212	0	0.026	0.00035	0.207	0.836	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21645.6.wgt.RDat	seq.21645.6	0.434	enet	27	0	27	0.2	4.8e-24	0.206	0.837	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8014.359.wgt.RDat	seq.8014.359	0.189	enet	141	134	7	0.15	2.5e-17	0.206	0.837	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.16620.26.wgt.RDat	seq.16620.26	0.264	enet	59	58	1	0.2	1e-23	0.205	0.838	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.2730.58.wgt.RDat	seq.2730.58	0.633	enet	103	87	16	0.64	1.2e-102	0.205	0.838	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.19492.5.wgt.RDat	seq.19492.5	0.261	lasso	9	0	9	0.13	2.6e-15	0.204	0.839	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.13944.3.wgt.RDat	seq.13944.3	0.0976	enet	18	17	1	0.04	1.2e-05	0.201	0.841	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.24023.35.wgt.RDat	seq.24023.35	0.621	lasso	15	14	1	0.49	5.6e-68	0.2	0.841	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6385.63.wgt.RDat	seq.6385.63	0.0329	top1	1	1	0	0.027	3e-04	0.197	0.844	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.19273.3.wgt.RDat	seq.19273.3	0.396	lasso	6	6	0	0.43	1.4e-56	0.194	0.846	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.19787.14.wgt.RDat	seq.19787.14	0.116	blup	1275	1275	0	0.081	4.7e-10	0.194	0.846	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14105.5.wgt.RDat	seq.14105.5	0.192	enet	35	35	0	0.1	2.5e-12	-0.194	0.847	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20516.11.wgt.RDat	seq.20516.11	0.166	lasso	4	4	0	0.12	1.2e-14	0.193	0.847	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15573.110.wgt.RDat	seq.15573.110	0.0359	blup	1915	1623	292	0.013	0.0088	0.191	0.848	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21234.7.wgt.RDat	seq.21234.7	0.0944	lasso	6	0	6	0.085	1.7e-10	-0.192	0.848	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23161.3.wgt.RDat	seq.23161.3	0.185	enet	28	0	28	0.2	2.1e-23	0.192	0.848	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.14593.152.wgt.RDat	seq.14593.152	0.139	top1	1	0	1	0.16	1.2e-18	-0.19	0.849	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.22003.4.wgt.RDat	seq.22003.4	0.223	top1	1	0	1	0.23	4.5e-28	-0.19	0.849	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.22010.36.wgt.RDat	seq.22010.36	0.451	lasso	4	0	4	0.53	1.2e-76	0.19	0.849	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6577.64.wgt.RDat	seq.6577.64	0.0676	top1	1	0	1	0.073	3.2e-09	-0.19	0.849	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.12650.43.wgt.RDat	seq.12650.43	0.132	top1	1	0	1	0.078	9.2e-10	-0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15533.97.wgt.RDat	seq.15533.97	0.0735	lasso	8	0	8	0.088	8.7e-11	-0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17671.58.wgt.RDat	seq.17671.58	0.375	top1	1	0	1	0.31	1.5e-37	-0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.19823.75.wgt.RDat	seq.19823.75	0.104	top1	1	0	1	0.087	1e-10	-0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21655.18.wgt.RDat	seq.21655.18	0.27	top1	1	0	1	0.17	5.9e-20	-0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21823.5.wgt.RDat	seq.21823.5	0.144	top1	1	0	1	0.13	6.1e-15	0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23356.32.wgt.RDat	seq.23356.32	0.154	top1	1	0	1	0.14	2.1e-16	-0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23416.47.wgt.RDat	seq.23416.47	0.0731	blup	741	741	0	0.02	0.0015	0.189	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3346.72.wgt.RDat	seq.3346.72	0.0696	blup	472	0	472	0.068	1.2e-08	0.189	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5963.9.wgt.RDat	seq.5963.9	0.25	top1	1	0	1	0.12	9.3e-15	-0.19	0.85	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.20205.55.wgt.RDat	seq.20205.55	0.0672	top1	1	1	0	0.043	5.8e-06	-0.188	0.851	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.21196.29.wgt.RDat	seq.21196.29	0.0476	lasso	5	5	0	0.032	9e-05	-0.186	0.852	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.6963.82.wgt.RDat	seq.6963.82	0.0637	top1	1	1	0	0.034	4.8e-05	-0.186	0.852	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.18832.65.wgt.RDat	seq.18832.65	0.198	lasso	16	16	0	0.12	5.7e-14	-0.185	0.853	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4467.49.wgt.RDat	seq.4467.49	0.222	enet	42	42	0	0.15	7.1e-18	0.183	0.854	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4996.66.wgt.RDat	seq.4996.66	0.542	lasso	24	24	0	0.47	5.8e-64	0.184	0.854	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.9335.28.wgt.RDat	seq.9335.28	0.168	top1	1	1	0	0.067	1.4e-08	-0.184	0.854	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17692.2.wgt.RDat	seq.17692.2	0.29	enet	22	22	0	0.25	1.2e-29	0.182	0.855	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5725.1.wgt.RDat	seq.5725.1	0.0514	top1	1	0	1	0.072	4.4e-09	-0.183	0.855	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.17702.53.wgt.RDat	seq.17702.53	0.153	top1	1	1	0	0.093	2.2e-11	0.182	0.856	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.8262.20.wgt.RDat	seq.8262.20	0.07	top1	1	1	0	0.02	0.0014	-0.18	0.857	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.10554.23.wgt.RDat	seq.10554.23	0.069	blup	1093	1093	0	0.042	6.9e-06	0.18	0.858	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4913.78.wgt.RDat	seq.4913.78	0.549	enet	53	53	0	0.7	1.1e-119	0.179	0.858	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.3350.53.wgt.RDat	seq.3350.53	0.143	blup	583	0	583	0.08	6.4e-10	-0.178	0.859	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.4963.19.wgt.RDat	seq.4963.19	0.103	blup	536	0	536	0.023	0.00082	0.176	0.86	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23317.10.wgt.RDat	seq.23317.10	0.0726	top1	1	1	0	0.049	1.1e-06	0.175	0.861	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.24474.12.wgt.RDat	seq.24474.12	0.129	lasso	8	8	0	0.033	6.4e-05	0.175	0.861	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.5654.70.wgt.RDat	seq.5654.70	0.12	top1	1	0	1	0.11	1.2e-13	0.176	0.861	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.23523.14.wgt.RDat	seq.23523.14	0.0519	top1	1	1	0	0.032	7.8e-05	-0.173	0.862	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.15446.25.wgt.RDat	seq.15446.25	0.0931	top1	1	0	1	0.1	3.7e-12	0.173	0.863	0.968118384401114	1
03_establish_models/AFR_male_5e-9	03_establish_models/AFR_male_5e-9/08_establish_prediction_models/models//seq.22088.3.wgt.RDat	seq.22088.3	0.14	enet	17	0	17	0.069	9.2e-09	0.173	0.863	0.968118384401114	1
